# {'model': 'gpt2', 'layer': 5, 'hook': 'transformer.h[5].mlp.act', 'm': 3072, 'vocab': 50257, 'device': 'cuda'}
neuron	bos_act	exp_wins	imp_r_wins	imp_i_wins	exp_max	imp_max_all	imp_max_last
1850	0.294621	0	0	0	0.317023	0.881537	0.881537
1851	0.390283	0	0	0	0.410443	1.989199	1.989199
1852	-0.121655	0	0	0	-0.115737	1.411673	1.411673
1853	0.162161	0	0	0	0.176042	1.105528	1.105528
1854	-0.023450	0	0	0	-0.006451	0.979207	0.979207
1855	-0.018538	0	0	0	-0.016921	2.724675	2.724675
1856	0.174471	0	0	0	0.180694	1.227562	1.227562
1857	-0.037206	0	0	0	-0.034280	2.113483	2.113483
1858	0.119723	0	0	0	0.139270	0.510173	0.510173
1859	0.576266	0	0	0	0.601115	1.164394	1.164394
1860	-0.041156	0	0	0	-0.039095	0.184554	0.184554
1861	0.180806	0	0	0	0.197584	2.070573	2.070573
1862	-0.067025	0	0	0	-0.057890	1.306083	1.306083
1863	-0.088138	0	0	0	-0.078934	2.521549	2.521549
1864	-0.063176	0	0	0	-0.058503	-0.000801	-0.000801
1865	0.151206	0	0	0	0.173502	1.957935	1.957935
1866	0.132919	0	0	0	0.144712	0.496290	0.496290
1867	-0.169885	0	0	0	-0.168875	0.415761	0.415761
1868	0.206235	0	0	0	0.220382	1.082568	1.082568
1869	-0.051909	0	0	0	-0.048646	1.668253	1.668253
1870	-0.113106	0	0	0	-0.111587	1.009055	1.009055
1871	0.589603	0	0	0	0.618840	2.164636	2.164636
1872	0.516876	0	0	0	0.539244	0.516876	0.343265
1873	-0.001117	0	0	1	-0.000842	2.405924	2.405924
1874	-0.021973	0	0	0	-0.019412	1.737207	1.737207
1875	0.159945	0	0	0	0.172208	1.509861	1.509861
1876	0.195241	0	0	0	0.220099	1.351663	1.351663
1877	0.156974	0	0	0	0.174615	0.655074	0.655074
1878	-0.167207	0	0	0	-0.163470	1.730908	1.730908
1879	0.094726	0	0	0	0.101567	1.385513	1.385513
1880	0.392860	0	0	0	0.414646	0.392860	0.348757
1881	-0.084710	0	0	0	-0.080054	2.474559	2.474559
1882	-0.089313	0	0	0	-0.085030	1.787397	1.787397
1883	0.535720	0	0	0	0.562464	0.815273	0.815273
1884	-0.042572	0	2	2	-0.038532	3.300113	3.300113
1885	0.342360	0	0	0	0.373207	0.804849	0.804849
1886	-0.057600	0	0	0	-0.054161	1.659276	1.659276
1887	-0.010265	0	0	0	-0.009359	1.946366	1.946366
1888	1.564183	0	45555	45964	1.584900	4.691321	4.691321
1889	0.088357	0	0	0	0.102713	1.330295	1.330295
1890	-0.075144	0	0	0	-0.073372	2.050012	2.050012
1891	-0.014847	0	0	0	-0.013877	2.274866	2.274866
1892	0.061539	0	0	0	0.070668	1.148390	1.148390
1893	-0.046122	0	0	0	-0.041925	2.846138	2.846138
1894	-0.023325	0	0	0	-0.020372	1.400149	1.400149
1895	0.374532	0	0	0	0.401304	2.090402	2.090402
1896	0.269346	0	0	0	0.279732	0.544775	0.544775
1897	-0.151692	0	0	0	-0.146385	0.186530	0.186530
1898	-0.009178	0	0	0	-0.007824	0.548925	0.548925
1899	0.503521	0	0	0	0.529979	0.899144	0.899144
1900	0.390587	0	0	0	0.424242	1.333327	1.333327
1901	-0.030205	0	0	0	-0.025818	2.116221	2.116221
1902	0.542086	0	0	0	0.588175	2.068363	2.068363
1903	0.145865	0	1	1	0.187596	3.602585	3.602585
1904	-0.036458	0	0	0	-0.032751	0.999392	0.999392
1905	-0.075956	0	0	0	-0.072230	0.476984	0.476984
1906	-0.094997	0	0	0	-0.092522	1.597046	1.597046
1907	0.060587	0	0	0	0.063633	1.045814	1.045814
1908	-0.030670	0	0	0	-0.028487	0.501090	0.501090
1909	-0.037270	0	0	0	-0.033592	1.227269	1.227269
1910	0.465708	0	0	0	0.492132	1.015664	1.015664
1911	-0.049695	0	1	1	-0.047428	2.576158	2.576158
1912	0.253082	0	0	0	0.258686	1.048547	1.048547
1913	-0.009688	0	0	0	-0.008257	1.188672	1.188672
1914	-0.166929	0	0	0	-0.166334	1.204200	1.204200
1915	-0.130633	0	0	0	-0.123749	1.730528	1.730528
1916	0.144693	0	0	0	0.169413	1.105181	1.105181
1917	-0.129373	0	0	0	-0.127031	0.853784	0.853784
1918	0.281632	0	0	0	0.289633	1.402854	1.402854
1919	0.389553	0	0	0	0.419176	0.995531	0.995531
1920	-0.022897	0	0	0	-0.008087	0.758899	0.758899
1921	-0.016307	0	0	1	-0.014564	2.216377	2.216377
1922	0.135839	0	0	0	0.148068	0.145282	0.145282
1923	-0.093624	0	0	0	-0.088843	2.598357	2.598357
1924	0.614090	0	0	0	0.641495	0.614090	0.074134
1925	-0.128564	0	0	0	-0.124939	1.620460	1.620460
1926	-0.085958	0	0	0	-0.080772	0.130074	0.130074
1927	0.291782	0	0	0	0.319636	1.973400	1.973400
1928	0.229184	0	0	0	0.245819	1.361332	1.361332
1929	0.126416	0	0	0	0.149245	1.280081	1.280081
1930	0.059445	0	0	0	0.064407	0.679186	0.679186
1931	0.034070	0	0	0	0.055300	0.969466	0.969466
1932	0.425162	0	0	0	0.446898	1.868711	1.868711
1933	0.558140	0	0	0	0.612783	1.973257	1.973257
1934	-0.013017	0	0	0	-0.012246	0.939905	0.939905
1935	-0.004326	0	0	0	-0.003499	0.999449	0.999449
1936	-0.168322	0	0	0	-0.168286	1.344627	1.344627
1937	-0.047811	0	0	0	-0.047306	0.682572	0.682572
1938	-0.168325	0	0	0	-0.166840	1.364812	1.364812
1939	0.266667	0	0	0	0.284582	1.906914	1.906914
1940	0.784301	0	0	0	0.826066	0.784302	0.034223
1941	0.266383	0	0	0	0.301301	1.268618	1.268618
1942	-0.054361	0	5	5	-0.052364	3.171710	3.171710
1943	0.241743	0	0	0	0.258976	1.469424	1.469424
1944	0.190141	0	0	0	0.202366	1.837696	1.837696
1945	0.665659	0	0	0	0.683910	0.859748	0.859748
1946	0.413709	0	0	0	0.460732	2.064757	2.064757
1947	0.320195	0	0	0	0.331527	0.320195	0.147733
1948	-0.061669	0	0	0	-0.058972	1.647999	1.647999
1949	-0.167521	0	0	0	-0.165228	0.467829	0.467829
1950	-0.057506	0	0	0	-0.053618	2.111280	2.111280
1951	0.241320	0	0	0	0.253157	1.644391	1.644391
1952	-0.007886	0	0	0	-0.006910	2.204253	2.204253
1953	-0.033115	0	0	0	-0.030596	0.986512	0.986512
1954	0.291545	0	0	0	0.300648	1.618438	1.618438
1955	-0.034894	0	0	0	-0.030775	1.727141	1.727141
1956	0.483690	0	0	0	0.521783	1.104948	1.104948
1957	-0.014129	0	0	0	-0.013200	0.489959	0.489959
1958	0.545038	0	0	0	0.564317	1.666662	1.666662
1959	-0.117351	0	3	3	-0.112593	2.692970	2.692970
1960	-0.019675	0	0	0	-0.018724	2.541849	2.541849
1961	0.131655	0	0	0	0.140142	0.964797	0.964797
1962	0.059267	0	0	0	0.069773	0.537923	0.537923
1963	0.349628	0	0	0	0.363564	0.611964	0.611964
1964	-0.084780	0	0	0	-0.080307	1.083557	1.083557
1965	0.386714	0	0	0	0.423534	1.732616	1.732616
1966	0.191239	0	0	0	0.201857	0.856166	0.856166
1967	0.220634	0	0	0	0.246141	1.737880	1.737880
1968	0.051285	0	0	0	0.058227	0.435378	0.435378
1969	0.191837	0	0	0	0.200291	0.929554	0.929554
1970	-0.110160	0	0	0	-0.107690	2.747147	2.747147
1971	0.235306	0	0	0	0.252358	0.625290	0.625290
1972	0.139469	0	0	0	0.152438	1.128087	1.128087
1973	-0.017499	0	0	0	-0.016064	1.294246	1.294246
1974	-0.009022	0	4	4	-0.007819	4.147714	4.147714
1975	0.649991	0	0	0	0.684044	0.888689	0.888689
1976	0.261955	0	0	0	0.272015	1.098806	1.098806
1977	-0.056374	0	0	0	-0.040817	1.088033	1.088033
1978	0.154900	0	0	0	0.166855	1.702567	1.702567
1979	-0.075174	0	1	1	-0.071468	3.051986	3.051986
1980	0.150588	0	0	0	0.167614	0.903567	0.903567
1981	-0.099312	0	0	0	-0.095328	0.934376	0.934376
1982	-0.051426	0	0	0	-0.049617	1.407523	1.407523
1983	0.405317	0	0	0	0.427005	1.336204	1.336204
1984	0.461168	0	0	0	0.480546	0.802347	0.802347
1985	-0.032243	0	0	0	-0.028241	2.565995	2.565995
1986	-0.141863	0	0	0	-0.134362	0.642897	0.642897
1987	-0.040397	0	0	0	-0.030616	1.609242	1.609242
1988	-0.049346	0	0	0	-0.046567	0.178592	0.178592
1989	-0.131366	0	0	0	-0.127013	1.485461	1.485461
1990	0.262746	0	0	0	0.264813	0.890894	0.890894
1991	-0.009189	0	0	0	-0.008159	1.979808	1.979808
1992	-0.059044	0	0	0	-0.055244	0.218494	0.218494
1993	0.021521	0	0	0	0.033311	0.691194	0.691194
1994	-0.060331	0	0	0	-0.057000	1.329440	1.329440
1995	-0.099426	0	0	0	-0.090835	1.051576	1.051576
1996	-0.042057	0	0	0	-0.041297	2.239028	2.239028
1997	-0.000916	0	0	0	-0.000732	0.414150	0.414150
1998	-0.127874	0	0	0	-0.124532	2.469032	2.469032
1999	-0.145083	0	0	0	-0.142810	0.413183	0.413183
2000	0.004710	0	0	0	0.016757	0.658150	0.658150
2001	-0.142726	0	0	0	-0.141965	0.763515	0.763515
2002	0.512449	0	0	0	0.565243	0.843507	0.843507
2003	-0.074388	0	0	0	-0.070898	2.733474	2.733474
2004	-0.004172	0	0	0	-0.003346	1.374842	1.374842
2005	-0.032719	0	0	0	-0.029777	1.857030	1.857030
2006	-0.068099	0	0	0	-0.063161	1.564924	1.564924
2007	0.324173	0	0	0	0.354417	1.758391	1.758391
2008	-0.138802	0	0	0	-0.134445	1.464691	1.464691
2009	-0.091553	0	0	0	-0.088581	1.236392	1.236392
2010	0.591555	0	0	0	0.619461	1.088911	1.088911
2011	-0.088355	0	1	1	-0.079315	2.508634	2.508634
2012	-0.137395	0	0	0	-0.132098	1.527512	1.527512
2013	0.000099	0	0	0	0.015436	0.854156	0.854156
2014	-0.080406	0	0	0	-0.075693	0.418336	0.418336
2015	0.181894	0	0	0	0.195055	1.620467	1.620467
2016	-0.070657	0	0	0	-0.067350	1.252754	1.252754
2017	-0.032428	0	0	0	-0.030623	1.760101	1.760101
2018	-0.057934	0	0	0	-0.056002	2.499746	2.499746
2019	-0.076195	0	0	0	-0.072362	2.513533	2.513533
2020	-0.061859	0	0	0	-0.056877	1.075461	1.075461
2021	0.120760	0	0	0	0.130994	0.752323	0.752323
2022	-0.152578	0	0	0	-0.145225	0.753869	0.753869
2023	0.269959	0	0	0	0.297914	2.750646	2.750646
2024	-0.059947	0	0	0	-0.055754	0.617238	0.617238
2025	0.454917	0	0	0	0.476227	1.868526	1.868526
2026	-0.008933	0	0	0	-0.007966	2.094955	2.094955
2027	-0.138777	0	0	0	-0.133678	1.214953	1.214953
2028	-0.011143	0	0	0	-0.009435	0.888943	0.888943
2029	-0.050488	0	0	0	-0.047576	1.961435	1.961435
2030	-0.136666	0	0	0	-0.122206	-0.000088	-0.000088
2031	-0.012533	0	2	2	-0.011442	3.463233	3.463233
2032	-0.050933	0	0	0	-0.046851	0.569911	0.569911
2033	-0.071924	0	0	0	-0.068509	-0.000177	-0.000177
2034	-0.012039	0	1	1	-0.010281	3.336225	3.336225
2035	0.268727	0	0	0	0.281558	1.320344	1.320344
2036	0.309737	0	0	0	0.343298	2.487366	2.487366
2037	0.173988	0	0	0	0.186610	1.865711	1.865711
2038	0.335853	0	8	9	0.361999	2.896805	2.896805
2039	-0.072805	0	0	0	-0.070336	1.568159	1.568159
2040	-0.055620	0	0	0	-0.053740	1.849890	1.849890
2041	0.311367	0	0	0	0.342300	0.311367	0.172882
2042	-0.156483	0	0	0	-0.154299	1.035182	1.035182
2043	0.109340	0	0	0	0.134159	1.957677	1.957677
2044	-0.001721	0	0	0	-0.001354	0.624304	0.624304
2045	0.439028	0	0	0	0.476507	2.475227	2.475227
2046	0.062270	0	0	0	0.071336	0.553997	0.553997
2047	0.458299	0	0	0	0.482806	2.441301	2.441301
2048	0.010074	0	0	0	0.028710	0.433350	0.433350
2049	-0.148660	0	0	0	-0.144975	1.238257	1.238257
2050	-0.052365	0	0	0	-0.045653	0.712843	0.712843
2051	-0.000039	0	0	0	-0.000027	1.926437	1.926437
2052	-0.059123	0	0	0	-0.056642	2.463670	2.463670
2053	0.743402	0	0	0	0.783335	1.866793	1.866793
2054	0.092386	0	0	0	0.098981	1.469149	1.469149
2055	0.153384	0	0	0	0.175346	1.924897	1.924897
2056	0.023048	0	0	0	0.033353	0.753411	0.753411
2057	0.338851	0	0	0	0.367567	1.293818	1.293818
2058	-0.096110	0	0	0	-0.091913	1.975199	1.975199
2059	-0.166100	0	0	0	-0.163330	1.447577	1.447577
2060	0.071193	0	0	0	0.086563	1.023688	1.023688
2061	-0.121237	0	0	0	-0.116993	0.771673	0.771673
2062	0.492008	0	0	0	0.518454	0.655623	0.655623
2063	0.186222	0	0	0	0.204913	1.534372	1.534372
2064	-0.051999	0	0	0	-0.048629	0.639721	0.639721
2065	-0.081872	0	0	0	-0.068760	0.887782	0.887782
2066	-0.126398	0	0	0	-0.123249	2.325936	2.325936
2067	-0.149836	0	0	0	-0.141369	0.877352	0.877352
2068	0.499761	0	0	0	0.524414	0.947310	0.947310
2069	0.041916	0	0	0	0.047069	0.378641	0.378641
2070	-0.159788	0	0	0	-0.156740	-0.000036	-0.000036
2071	-0.064820	0	0	0	-0.060591	1.042876	1.042876
2072	-0.018025	0	0	0	-0.016938	0.591624	0.591624
2073	-0.169294	0	0	0	-0.168206	0.567700	0.567700
2074	-0.009914	0	0	0	-0.008931	1.372230	1.372230
2075	-0.169601	0	0	0	-0.167975	0.878888	0.878888
2076	0.221135	0	0	0	0.246742	2.198677	2.198677
2077	0.473186	0	0	0	0.494431	0.473187	0.412869
2078	-0.099505	0	0	0	-0.094284	1.216444	1.216444
2079	0.366805	0	0	0	0.372803	1.020180	1.020180
2080	-0.009806	0	2	2	-0.008344	2.811072	2.811072
2081	0.088890	0	0	0	0.096831	0.899618	0.899618
2082	-0.039980	0	0	0	-0.038462	1.401723	1.401723
2083	0.285373	0	0	0	0.303153	1.351657	1.351657
2084	-0.095779	0	0	0	-0.091603	0.441543	0.441543
2085	0.311244	0	0	0	0.332827	1.305725	1.305725
2086	-0.001836	0	0	0	-0.001577	1.132021	1.132021
2087	-0.030234	0	0	0	-0.027493	2.570698	2.570698
2088	-0.140129	0	0	0	-0.137171	1.114536	1.114536
2089	0.280484	0	0	0	0.302127	0.737501	0.737501
2090	-0.061288	0	0	0	-0.057797	2.079067	2.079067
2091	0.767305	0	0	0	0.791614	0.781334	0.781334
2092	-0.075707	0	0	0	-0.072662	2.130846	2.130846
2093	0.209113	0	0	0	0.224466	0.810128	0.810128
2094	0.239423	0	0	0	0.266355	2.236793	2.236793
2095	-0.035137	0	0	0	-0.032413	1.232587	1.232587
2096	-0.154713	0	0	0	-0.146796	1.592247	1.592247
2097	-0.092751	0	0	0	-0.086385	1.670112	1.670112
2098	-0.048849	0	0	0	-0.046317	0.556739	0.556739
2099	0.124786	0	0	0	0.138359	1.085443	1.085443
2100	-0.088153	0	0	0	-0.083940	1.447401	1.447401
2101	-0.004146	0	0	0	-0.003496	0.498607	0.498607
2102	-0.093342	0	0	0	-0.089689	0.346998	0.346998
2103	0.388172	0	0	0	0.408892	0.388172	0.081833
2104	-0.023688	0	0	0	-0.021064	1.936013	1.936013
2105	-0.166050	0	0	0	-0.164754	0.807580	0.807580
2106	-0.074800	0	0	0	-0.072511	1.278602	1.278602
2107	-0.050445	0	0	0	-0.035972	1.315140	1.315140
2108	-0.096123	0	0	0	-0.091944	1.727283	1.727283
2109	0.088704	0	0	0	0.098915	1.263674	1.263674
2110	0.141652	0	0	0	0.151367	0.467851	0.467851
2111	-0.128457	0	0	0	-0.114153	1.059870	1.059870
2112	0.422657	0	0	0	0.454492	1.458053	1.458053
2113	0.372838	0	0	0	0.409915	1.257714	1.257714
2114	-0.013690	0	0	0	-0.003842	0.675995	0.675995
2115	-0.052254	0	0	0	-0.049467	2.521604	2.521604
2116	-0.018778	0	0	0	-0.016700	2.656620	2.656620
2117	-0.052257	0	0	0	-0.048200	-0.000381	-0.000381
2118	-0.080870	0	0	0	-0.075324	1.044699	1.044699
2119	-0.095322	0	0	0	-0.090428	-0.084784	-0.084784
2120	-0.061890	0	0	0	-0.058373	2.594127	2.594127
2121	-0.029049	0	0	0	-0.025489	-0.002924	-0.002924
2122	-0.097254	0	0	0	-0.092456	1.522679	1.522679
2123	-0.081876	0	0	0	-0.079155	0.758784	0.758784
2124	-0.030531	0	1	1	-0.027924	2.948890	2.948890
2125	0.497898	0	0	0	0.529896	1.311403	1.311403
2126	-0.054187	0	0	0	-0.051146	2.181753	2.181753
2127	-0.120050	0	0	0	-0.111599	1.720953	1.720953
2128	-0.037002	0	0	0	-0.034041	2.098298	2.098298
2129	-0.060763	0	0	0	-0.056968	0.834265	0.834265
2130	0.052208	0	0	0	0.056400	0.738635	0.738635
2131	0.453046	0	0	0	0.464854	1.396028	1.396028
2132	0.228118	0	0	0	0.249053	0.788052	0.788052
2133	0.132089	0	0	0	0.168688	0.177079	0.177079
2134	0.340924	0	0	0	0.382373	0.427678	0.427678
2135	-0.006878	0	0	0	-0.005766	1.562005	1.562005
2136	0.053807	0	0	0	0.067793	1.560274	1.560274
2137	0.152624	0	0	0	0.162134	1.398928	1.398928
2138	0.604354	0	0	0	0.647884	1.938291	1.938291
2139	0.037756	0	0	0	0.048368	0.585807	0.585807
2140	0.710096	0	0	0	0.749683	1.102069	1.102069
2141	-0.008554	0	7	9	0.009635	3.295443	3.295443
2142	-0.050024	0	0	0	-0.045387	0.669229	0.669229
2143	0.166776	0	0	0	0.193201	2.136031	2.136031
2144	0.053102	0	0	0	0.065028	0.716801	0.716801
2145	-0.088015	0	0	0	-0.082875	2.419367	2.419367
2146	-0.003263	0	0	0	-0.002742	1.143828	1.143828
2147	-0.073523	0	0	0	-0.073381	0.024810	0.024810
2148	-0.007424	0	0	0	-0.006659	2.139887	2.139887
2149	-0.025139	0	3	4	-0.023263	3.160291	3.160291
2150	-0.047008	0	0	0	-0.043736	1.212443	1.212443
2151	0.392911	0	0	0	0.425660	0.763319	0.763319
2152	-0.170015	0	0	0	-0.169626	0.999922	0.999922
2153	0.576176	0	0	0	0.605179	0.712488	0.712488
2154	-0.054105	0	0	0	-0.052060	0.963166	0.963166
2155	0.430031	0	0	0	0.470481	0.864245	0.864245
2156	0.793476	0	0	0	0.838512	0.891399	0.891399
2157	-0.011783	0	0	0	-0.010281	1.391195	1.391195
2158	0.118083	0	0	0	0.126163	1.438997	1.438997
2159	-0.028485	0	0	0	-0.025698	2.384766	2.384766
2160	0.374627	0	0	0	0.388952	0.806500	0.806500
2161	-0.080497	0	0	0	-0.078277	1.659475	1.659475
2162	0.394745	0	0	0	0.435369	1.468846	1.468846
2163	-0.000281	0	0	0	-0.000201	0.750332	0.750332
2164	0.106064	0	0	0	0.116410	1.047584	1.047584
2165	0.274209	0	0	0	0.294452	0.884284	0.884284
2166	0.189085	0	0	0	0.208600	1.059842	1.059842
2167	-0.017365	0	3	5	-0.015675	3.046857	3.046857
2168	0.143782	0	0	0	0.152626	0.143782	0.053361
2169	0.418303	0	0	0	0.446374	0.929474	0.929474
2170	0.369015	0	0	0	0.399348	1.488323	1.488323
2171	-0.022098	0	0	0	-0.020528	0.676875	0.676875
2172	0.079589	0	0	0	0.092233	0.802394	0.802394
2173	0.150588	0	0	0	0.163217	1.127503	1.127503
2174	0.014726	0	0	0	0.031825	1.273069	1.273069
2175	-0.021409	0	0	0	-0.019572	0.624435	0.624435
2176	0.057343	0	0	0	0.072896	1.097904	1.097904
2177	0.549365	0	0	0	0.567659	2.188996	2.188996
2178	0.442118	0	0	0	0.459930	1.146436	1.146436
2179	-0.054752	0	0	0	-0.044171	1.018244	1.018244
2180	-0.100842	0	0	2	-0.086181	2.244532	2.244532
2181	-0.013126	0	0	0	-0.011166	2.436918	2.436918
2182	0.478092	0	0	0	0.506903	1.370970	1.370970
2183	-0.107122	0	0	0	-0.102098	0.796975	0.796975
2184	-0.025500	0	0	0	-0.023423	0.773631	0.773631
2185	-0.112806	0	0	0	-0.103959	1.483937	1.483937
2186	-0.019212	0	0	0	-0.017837	1.446813	1.446813
2187	0.250649	0	0	0	0.267812	1.607792	1.607792
2188	0.467777	0	0	0	0.494247	2.015108	2.015108
2189	-0.030508	0	0	0	-0.028178	1.698166	1.698166
2190	0.196975	0	0	0	0.216923	0.196975	-0.029065
2191	-0.016460	0	0	0	-0.005490	0.955149	0.955149
2192	-0.132605	0	0	0	-0.130828	1.043356	1.043356
2193	-0.023875	0	0	0	-0.014017	0.553864	0.553864
2194	-0.050893	0	0	0	-0.033232	1.317949	1.317949
2195	0.058801	0	0	0	0.072679	1.127913	1.127913
2196	-0.063128	0	0	0	-0.053271	0.820936	0.820936
2197	0.332582	0	0	0	0.372338	0.961089	0.961089
2198	-0.024262	0	0	0	-0.022016	2.293479	2.293479
2199	0.155477	0	0	0	0.174327	0.588294	0.588294
2200	0.151618	0	0	0	0.164977	0.795408	0.795408
2201	-0.124571	0	0	0	-0.119587	1.950851	1.950851
2202	0.369345	0	0	0	0.389887	1.145777	1.145777
2203	-0.163871	0	0	0	-0.155902	1.067370	1.067370
2204	0.046926	0	0	0	0.057659	0.829326	0.829326
2205	-0.005696	0	0	0	-0.004684	1.357002	1.357002
2206	-0.024707	0	0	0	-0.021729	1.584501	1.584501
2207	0.658252	0	0	0	0.700873	1.025970	1.025970
2208	-0.001794	0	0	0	-0.001447	1.391525	1.391525
2209	0.113826	0	0	0	0.128003	1.039153	1.039153
2210	0.018541	0	0	0	0.027030	1.176492	1.176492
2211	-0.052962	0	0	0	-0.047835	0.875334	0.875334
2212	-0.060380	0	0	0	-0.057156	2.482833	2.482833
2213	0.163219	0	0	0	0.177472	0.970419	0.970419
2214	0.347557	0	0	0	0.370727	0.739140	0.739140
2215	-0.004039	0	0	0	-0.003502	1.882838	1.882838
2216	0.383694	0	0	0	0.404792	1.202094	1.202094
2217	-0.012595	0	0	0	-0.004332	1.319932	1.319932
2218	0.008059	0	0	0	0.034886	2.688788	2.688788
2219	-0.041873	0	0	0	-0.039209	1.635096	1.635096
2220	-0.065596	0	0	0	-0.062790	2.356822	2.356822
2221	-0.087247	0	0	0	-0.082383	1.333739	1.333739
2222	-0.094100	0	0	0	-0.082431	1.003762	1.003762
2223	0.336970	0	0	0	0.378706	1.723971	1.723971
2224	-0.007469	0	0	0	-0.006312	0.320690	0.320690
2225	0.279969	0	0	0	0.291224	0.279969	0.254702
2226	0.325178	0	0	0	0.352084	1.233406	1.233406
2227	0.573950	0	0	0	0.596404	1.842516	1.842516
2228	-0.012851	0	0	0	-0.011678	1.446627	1.446627
2229	-0.000686	0	0	0	-0.000519	0.519077	0.519077
2230	0.074988	0	0	0	0.087053	1.718445	1.718445
2231	-0.062448	0	0	0	-0.060757	1.390621	1.390621
2232	0.504233	0	0	0	0.529153	1.146926	1.146926
2233	0.537128	0	0	0	0.586076	1.295447	1.295447
2234	-0.041181	0	0	0	-0.036460	0.956501	0.956501
2235	0.221827	0	0	0	0.230748	1.147357	1.147357
2236	-0.079471	0	0	0	-0.075695	0.957696	0.957696
2237	-0.003802	0	0	0	-0.003192	1.143890	1.143890
2238	-0.141957	0	0	0	-0.133648	1.296347	1.296347
2239	0.623939	0	0	0	0.635246	1.814846	1.814846
2240	0.466934	0	0	0	0.494989	0.960968	0.960968
2241	-0.006641	0	0	0	-0.005557	2.208426	2.208426
2242	-0.001825	0	0	0	-0.001454	2.104389	2.104389
2243	-0.092370	0	0	0	-0.081122	1.116485	1.116485
2244	-0.012304	0	0	0	-0.011534	2.759774	2.759774
2245	-0.023894	0	0	0	-0.018049	1.409028	1.409028
2246	0.119130	0	0	0	0.142328	0.848079	0.848079
2247	-0.029246	0	1	1	-0.027888	3.143474	3.143474
2248	-0.092210	0	0	0	-0.075610	0.266333	0.266333
2249	-0.046307	0	0	0	-0.043381	1.820747	1.820747
2250	-0.068990	0	0	0	-0.064092	1.282259	1.282259
2251	-0.136159	0	0	0	-0.134171	0.769133	0.769133
2252	-0.162499	0	0	0	-0.159049	1.491309	1.491309
2253	-0.002712	0	1	3	-0.002049	2.578948	2.578948
2254	-0.072196	0	0	0	-0.068558	1.470385	1.470385
2255	0.296791	0	0	0	0.305380	1.366268	1.366268
2256	2.360870	50257	640	0	2.410454	2.360870	1.277514
2257	0.333896	0	0	0	0.351635	1.216695	1.216695
2258	-0.033154	0	0	0	-0.028969	0.947046	0.947046
2259	-0.004028	0	0	0	-0.003435	0.147591	0.147591
2260	-0.086113	0	0	0	-0.077595	0.346637	0.346637
2261	-0.029135	0	0	0	-0.026982	1.963459	1.963459
2262	-0.054742	0	0	0	-0.043115	1.105800	1.105800
2263	0.384662	0	0	0	0.422817	0.701197	0.701197
2264	-0.082429	0	0	0	-0.073548	1.761563	1.761563
2265	-0.051345	0	0	0	-0.048139	2.408532	2.408532
2266	-0.030940	0	0	0	-0.027710	0.678103	0.678103
2267	0.204636	0	0	0	0.208562	1.192130	1.192130
2268	-0.107438	0	2	2	-0.100799	3.374023	3.374023
2269	-0.058848	0	0	0	-0.055392	2.872054	2.872054
2270	-0.051103	0	0	0	-0.047667	0.615684	0.615684
2271	0.550898	0	0	0	0.597802	0.850331	0.850331
2272	-0.036209	0	0	0	-0.034448	1.077579	1.077579
2273	-0.158460	0	0	0	-0.156179	1.520254	1.520254
2274	-0.018000	0	0	0	-0.015910	0.677972	0.677972
2275	-0.153414	0	0	0	-0.149151	1.288932	1.288932
2276	0.227339	0	0	0	0.240138	1.384899	1.384899
2277	-0.035028	0	0	0	-0.033687	1.479390	1.479390
2278	-0.061806	0	0	0	-0.058671	-0.000702	-0.000702
2279	0.111879	0	0	0	0.133380	0.725551	0.725551
2280	0.506804	0	0	0	0.541755	0.843277	0.843277
2281	0.503171	0	0	0	0.537604	1.938298	1.938298
2282	-0.018197	0	0	0	-0.016310	1.402186	1.402186
2283	-0.000306	0	0	0	-0.000245	1.320534	1.320534
2284	-0.002635	0	0	0	-0.002026	1.629744	1.629744
2285	0.150401	0	0	0	0.168889	0.826934	0.826934
2286	-0.002348	0	0	0	-0.002118	0.946098	0.946098
2287	-0.000037	0	6	6	-0.000025	3.055672	3.055672
2288	-0.060629	0	0	0	-0.055654	2.010557	2.010557
2289	-0.053014	0	0	0	-0.050116	2.299478	2.299478
2290	-0.105586	0	0	0	-0.102668	1.114458	1.114458
2291	0.115461	0	0	0	0.125220	0.280768	0.280768
2292	-0.124769	0	0	0	-0.118985	1.024443	1.024443
2293	0.057834	0	0	0	0.075945	0.935315	0.935315
2294	-0.006547	0	0	0	-0.005487	1.562584	1.562584
2295	-0.080473	0	0	0	-0.065891	1.300260	1.300260
2296	0.029424	0	0	0	0.045287	1.298225	1.298225
2297	0.108071	0	0	0	0.117775	1.119794	1.119794
2298	-0.037533	0	0	0	-0.029671	0.759720	0.759720
2299	0.312687	0	0	0	0.337617	1.535813	1.535813
2300	0.259697	0	0	0	0.275901	1.030345	1.030345
2301	-0.159049	0	0	0	-0.153183	0.595692	0.595692
2302	0.112697	0	0	0	0.125510	2.127265	2.127265
2303	0.147589	0	0	0	0.164446	1.908081	1.908081
2304	0.312036	0	0	0	0.347239	2.101819	2.101819
2305	-0.093000	0	2	2	-0.090301	3.199340	3.199340
2306	-0.088970	0	0	0	-0.084824	1.746063	1.746063
2307	-0.017397	0	0	0	-0.015767	0.925464	0.925464
2308	-0.149450	0	0	0	-0.146718	1.178086	1.178086
