# generated_utc	2026-08-14T15:34:58+00:00
# script	probe_v6.py
# python	3.11.15
# torch	2.9.0+cu128
# transformers	4.57.1
# device	cuda:0
# gpu	NVIDIA GeForce RTX 5060 Laptop GPU
# revision	607a30d783dfa663caf39e06633721c8d4cfcd7e
# layer	5
# tf32_matmul	False
# tf32_cudnn	False
# theta_sha256	113687a222f8cf98039222c27b39aaf716493e5e8c1db94ea4e6544e0814088c
# n_rows	1623
string	bos	rho	n_tok	dest	delta	t_star	runner_up	peak_val	tokens	token_ids	peak_20	peakpos_20	peak_38	peakpos_38	peak_281	peakpos_281	peak_464	peakpos_464	peak_1430	peakpos_1430	peak_1790	peakpos_1790	peak_1888	peakpos_1888	peak_2094	peakpos_2094	peak_2256	peakpos_2256	prefix	prefix_dest	prefix_delta	prefix_agrees	seed_name	seed_string	target_dest	branch	rng_seed	evaluation_index	source_string	source_token_ids	intended_token_ids	realised_token_ids	intended_n_tok	realised_n_tok	intended_edit_distance	realised_edit_distance	roundtrip_stable	intervention_agrees	edit_position
 Fallout meth TBA	1	R	3	1888	0.290085	1	1790	3.343676	[" Fallout", " meth", " TBA"]	[23886, 11248, 48591]	-0.00705	0	0.11632	0	-0.000821	0	1.147677	1	-0.053391	3	3.053591	3	3.343676	1	0.239423	0	2.36087	0	 Fallout	1888	0.736511	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	2	at robin	[265, 3857, 259]	[23886, 11248, 48591]	[23886, 11248, 48591]	3	3	3	3	1	1	NA
 Vend Bom evolutionary	1	R	3	1888	0.384603	1	1790	3.42747	[" Vend", " Bom", " evolutionary"]	[44220, 20403, 16673]	-0.00705	0	0.11632	0	-0.000821	0	0.383086	1	-0.091582	3	3.042867	1	3.42747	1	0.239423	0	2.36087	0	 Vend	1888	0.384603	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	3	at robin	[265, 3857, 259]	[44220, 20403, 16673]	[44220, 20403, 16673]	3	3	3	3	1	1	NA
 restroom taxpayers Rolls	1	R	3	1888	0.595647	1	1790	3.425057	[" restroom", " taxpayers", " Rolls"]	[40018, 14086, 40074]	-0.00705	0	0.11632	0	-0.000821	0	0.484828	1	-0.114983	2	2.829409	1	3.425057	1	0.239423	0	2.36087	0	 restroom	1888	0.595647	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	4	at robin	[265, 3857, 259]	[40018, 14086, 40074]	[40018, 14086, 40074]	3	3	3	3	1	1	NA
roll Ghostsacea	1	R	3	1665	0.003522	1	1888	2.449895	["roll", " Ghosts", "acea"]	[2487, 38389, 44977]	-0.00705	0	0.11632	0	0.150808	1	-0.01725	3	0.157343	3	2.374195	3	2.446373	1	0.239423	0	2.36087	0	roll	1665	0.003522	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	5	at robin	[265, 3857, 259]	[2487, 38389, 44977]	[2487, 38389, 44977]	3	3	3	3	1	1	NA
 actorsmetal nonpartisan	1	R	3	1888	0.582687	1	1790	2.957074	[" actors", "metal", " nonpartisan"]	[10544, 28469, 42157]	-0.00705	0	0.11632	0	1.416321	2	1.425779	1	0.393522	2	2.374387	2	2.957074	1	0.239423	0	2.36087	0	 actors	1888	0.596204	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	6	at robin	[265, 3857, 259]	[10544, 28469, 42157]	[10544, 28469, 42157]	3	3	3	3	1	1	NA
eightEffectsReader	1	R	3	1898	0.033469	3	1888	2.836897	["eight", "Effects", "Reader"]	[26022, 47738, 33634]	-0.00705	0	0.11632	0	-0.000821	0	0.043007	1	-0.051832	1	2.342593	1	2.803428	1	0.239423	0	2.36087	0	eightEffectsReader	1898	0.033469	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	7	at robin	[265, 3857, 259]	[26022, 47738, 33634]	[26022, 47738, 33634]	3	3	3	3	1	1	NA
 Minecraftussen ping	1	R	3	1790	0.062341	2	1888	3.287795	[" Minecraft", "ussen", " ping"]	[24609, 35951, 29400]	-0.00705	0	0.11632	0	0.061474	3	1.353122	1	-0.121913	3	3.287795	2	3.225454	1	0.239423	0	2.36087	0	 Minecraftussen	1790	0.06234	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	8	at robin	[265, 3857, 259]	[24609, 35951, 29400]	[24609, 35951, 29400]	3	3	3	3	1	1	NA
 hemisphere orcheicro	1	R	3	1888	0.575625	1	1790	3.734245	[" hemisphere", " orche", "icro"]	[33169, 17771, 2500]	-0.00705	0	0.11632	0	0.224617	1	1.114924	1	-0.122657	0	3.15862	1	3.734245	1	0.239423	0	2.36087	0	 hemisphere	1888	0.575626	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	9	at robin	[265, 3857, 259]	[33169, 17771, 2500]	[33169, 17771, 2500]	3	3	3	3	1	1	NA
 successiren Norton	1	R	3	1888	0.087885	1	1790	3.00992	[" success", "iren", " Norton"]	[1943, 24080, 30722]	-0.00705	0	0.11632	0	1.028459	2	1.401754	1	0.465412	2	2.922035	1	3.00992	1	0.239423	0	2.36087	0	 success	1888	0.087885	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	10	at robin	[265, 3857, 259]	[1943, 24080, 30722]	[1943, 24080, 30722]	3	3	3	3	1	1	NA
 lou DIY adulthood	1	R	3	1888	0.524714	1	1790	3.426526	[" lou", " DIY", " adulthood"]	[21081, 25134, 28003]	-0.00705	0	0.11632	0	1.027445	1	2.46552	1	-0.033473	3	2.901812	1	3.426526	1	0.239423	0	2.36087	0	 lou	1888	0.524712	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	11	at robin	[265, 3857, 259]	[21081, 25134, 28003]	[21081, 25134, 28003]	3	3	3	3	1	1	NA
 Directive executed Signs	1	R	3	1888	1.31642	1	1790	3.755497	[" Directive", " executed", " Signs"]	[34736, 10945, 37027]	-0.00705	0	0.11632	0	-0.000821	0	0.356626	1	-0.084275	2	2.439077	1	3.755497	1	0.239423	0	2.36087	0	 Directive	1888	1.31642	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	12	at robin	[265, 3857, 259]	[34736, 10945, 37027]	[34736, 10945, 37027]	3	3	3	3	1	1	NA
asma Nobody Puerto	1	R	3	1888	0.545788	1	2256	2.906658	["asma", " Nobody", " Puerto"]	[11797, 15658, 15295]	-0.00705	0	0.11632	0	0.865285	1	-0.033355	0	-0.10346	2	2.249744	1	2.906658	1	0.239423	0	2.36087	0	asma	1888	0.545789	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	13	at robin	[265, 3857, 259]	[11797, 15658, 15295]	[11797, 15658, 15295]	3	3	3	3	1	1	NA
sterilst Remote	1	R	3	1888	0.437733	1	1790	3.038397	["ster", "ilst", " Remote"]	[1706, 11750, 21520]	-0.00705	0	0.11632	0	1.527054	2	0.043922	1	-0.113037	3	2.600664	1	3.038397	1	0.239423	0	2.36087	0	ster	1888	0.437733	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	14	at robin	[265, 3857, 259]	[1706, 11750, 21520]	[1706, 11750, 21520]	3	3	3	3	1	1	NA
 burned convinCt	1	R	3	1888	0.060802	1	464	2.956201	[" burned", " convin", "Ct"]	[11544, 9120, 33707]	-0.00705	0	0.11632	0	0.626189	2	2.895398	1	-0.030213	2	2.458036	1	2.956201	1	0.239423	0	2.36087	0	 burned	1888	0.060802	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	15	at robin	[265, 3857, 259]	[11544, 9120, 33707]	[11544, 9120, 33707]	3	3	3	3	1	1	NA
Loc anticipate8000	1	R	3	1888	0.956475	1	2256	3.317345	["Loc", " anticipate", "8000"]	[33711, 23794, 33942]	-0.00705	0	0.11632	0	0.008959	3	0.022381	2	-0.122657	0	1.936504	1	3.317345	1	0.239423	0	2.36087	0	Loc	1888	0.956476	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	16	at robin	[265, 3857, 259]	[33711, 23794, 33942]	[33711, 23794, 33942]	3	3	3	3	1	1	NA
 LONG federation Scar	1	R	3	1888	0.220204	1	858	3.040029	[" LONG", " federation", " Scar"]	[44533, 36986, 12089]	-0.00705	0	0.11632	0	-0.000821	0	1.567822	1	-0.04165	2	2.344866	2	3.040029	1	0.239423	0	2.36087	0	 LONG	1888	0.220204	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	17	at robin	[265, 3857, 259]	[44533, 36986, 12089]	[44533, 36986, 12089]	3	3	3	3	1	1	NA
 Crowd Banner PAGE	1	R	3	1888	0.646912	1	1790	3.322811	[" Crowd", " Banner", " PAGE"]	[29452, 27414, 48488]	-0.00705	0	0.11632	0	-0.000821	0	2.102968	1	-0.022477	3	2.675899	2	3.322811	1	0.239423	0	2.36087	0	 Crowd	1888	0.869257	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	18	at robin	[265, 3857, 259]	[29452, 27414, 48488]	[29452, 27414, 48488]	3	3	3	3	1	1	NA
 exitedDiv Forms	1	R	3	1888	0.138184	1	1790	2.901345	[" exited", "Div", " Forms"]	[34710, 24095, 39196]	-0.00705	0	0.11632	0	0.090904	2	1.168496	1	-0.108243	1	2.763161	1	2.901345	1	0.239423	0	2.36087	0	 exited	1888	0.138184	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	19	at robin	[265, 3857, 259]	[34710, 24095, 39196]	[34710, 24095, 39196]	3	3	3	3	1	1	NA
 Garfieldْ Hutch	1	R	3	1888	0.42574	1	1790	3.340877	[" Garfield", "ْ", " Hutch"]	[47218, 48763, 30492]	-0.001031	3	0.11632	0	-0.000821	0	0.522697	1	-0.033882	3	2.915137	2	3.340877	1	0.239423	0	2.36087	0	 Garfield	1888	0.77492	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	20	at robin	[265, 3857, 259]	[47218, 48763, 30492]	[47218, 48763, 30492]	3	3	3	3	1	1	NA
798Skill hated	1	R	3	1888	0.611829	1	1790	3.154756	["798", "Skill", " hated"]	[43240, 35040, 16563]	-0.002632	2	0.232836	3	-0.000821	0	-0.001541	2	-0.115141	3	2.542927	3	3.154756	1	0.239423	0	2.36087	0	798	1888	0.793887	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	21	at robin	[265, 3857, 259]	[43240, 35040, 16563]	[43240, 35040, 16563]	3	3	3	3	1	1	NA
limit Foster Orioles	1	R	3	1888	0.040169	3	1790	2.807239	["limit", " Foster", " Orioles"]	[32374, 18489, 32907]	-0.00705	0	0.11632	0	-0.000821	0	0.372367	1	-0.037827	2	2.76707	1	2.807239	3	0.239423	0	2.36087	0	limit Foster Orioles	1888	0.040169	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	22	at robin	[265, 3857, 259]	[32374, 18489, 32907]	[32374, 18489, 32907]	3	3	3	3	1	1	NA
 Denis fractured tomat	1	R	3	1888	0.383919	1	2256	2.744789	[" Denis", " fractured", " tomat"]	[33089, 34051, 23414]	-0.00705	0	0.11632	0	-0.000821	0	1.0941	1	-0.026406	3	2.350932	1	2.744789	1	0.239423	0	2.36087	0	 Denis	1888	0.383919	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	23	at robin	[265, 3857, 259]	[33089, 34051, 23414]	[33089, 34051, 23414]	3	3	3	3	1	1	NA
 faredhesda baggage	1	R	3	1888	0.287921	1	1790	3.173719	[" fared", "hesda", " baggage"]	[43688, 30049, 30466]	-0.00705	0	0.11632	0	0.392277	2	0.544325	1	-0.101973	1	2.885798	1	3.173719	1	0.239423	0	2.36087	0	 fared	1888	0.28792	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	24	at robin	[265, 3857, 259]	[43688, 30049, 30466]	[43688, 30049, 30466]	3	3	3	3	1	1	NA
 amino persecuted Iro	1	R	3	1888	0.478371	1	1790	3.388322	[" amino", " persecuted", " Iro"]	[23206, 37501, 47927]	-0.00705	0	0.11632	0	0.086706	1	2.018159	1	-0.054861	3	2.90995	2	3.388322	1	0.239423	0	2.36087	0	 amino	1888	0.862218	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	25	at robin	[265, 3857, 259]	[23206, 37501, 47927]	[23206, 37501, 47927]	3	3	3	3	1	1	NA
 epoch Spurmort	1	R	3	1888	1.10847	1	1790	4.18537	[" epoch", " Spur", "mort"]	[36835, 47788, 30171]	-0.00705	0	0.11632	0	0.746105	1	1.573355	1	-0.122657	0	3.0769	1	4.18537	1	0.239423	0	2.36087	0	 epoch	1888	1.108469	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	26	at robin	[265, 3857, 259]	[36835, 47788, 30171]	[36835, 47788, 30171]	3	3	3	3	1	1	NA
 complementary Tackle frustrated	1	R	3	1888	0.238122	1	464	3.274732	[" complementary", " Tackle", " frustrated"]	[32150, 43502, 14718]	-0.00705	0	0.11632	0	0.195618	1	3.03661	1	-0.04226	2	3.008687	1	3.274732	1	0.293109	3	2.36087	0	 complementary	1888	0.238121	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	27	at robin	[265, 3857, 259]	[32150, 43502, 14718]	[32150, 43502, 14718]	3	3	3	3	1	1	NA
 1900Generic BY	1	R	3	1888	1.124371	1	858	3.544443	[" 1900", "Generic", " BY"]	[21489, 46189, 11050]	-0.00705	0	0.11632	0	-0.000821	0	1.006353	1	-0.05026	3	2.176296	2	3.544443	1	0.239423	0	2.36087	0	 1900	1888	1.183573	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	28	at robin	[265, 3857, 259]	[21489, 46189, 11050]	[21489, 46189, 11050]	3	3	3	3	1	1	NA
 Chronic compatibilityfuck	1	R	3	1888	0.474375	1	1790	3.789229	[" Chronic", " compatibility", "fuck"]	[40700, 17764, 31699]	-0.00705	0	0.11632	0	-0.000821	0	1.921016	1	0.052546	1	3.314854	1	3.789229	1	0.239423	0	2.36087	0	 Chronic	1888	0.474375	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	29	at robin	[265, 3857, 259]	[40700, 17764, 31699]	[40700, 17764, 31699]	3	3	3	3	1	1	NA
 Latino DD COURT	1	R	3	1888	0.378419	1	2467	3.244248	[" Latino", " DD", " COURT"]	[20496, 20084, 46627]	-0.00473	3	0.11632	0	-0.000821	0	1.592074	1	-0.032771	3	2.412323	1	3.244248	1	0.239423	0	2.36087	0	 Latino	1888	0.831926	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	30	at robin	[265, 3857, 259]	[20496, 20084, 46627]	[20496, 20084, 46627]	3	3	3	3	1	1	NA
erala ascent#$#$	1	R	3	1888	0.565156	1	1790	3.365202	["erala", " ascent", "#$#$"]	[33314, 37137, 34206]	-0.00705	0	0.11632	0	0.045294	1	-0.031059	3	-0.046072	1	2.800047	3	3.365202	1	0.239423	0	2.36087	0	erala	1888	1.004333	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	31	at robin	[265, 3857, 259]	[33314, 37137, 34206]	[33314, 37137, 34206]	3	3	3	3	1	1	NA
flationoliath unsuccessfully	1	R	3	1888	0.258239	1	1594	3.263584	["flation", "oliath", " unsuccessfully"]	[33521, 43009, 40665]	-0.006276	2	0.11632	0	0.236416	2	-0.027561	2	-0.012315	3	2.589377	2	3.263584	1	0.239423	0	2.36087	0	flation	1888	0.806024	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	32	at robin	[265, 3857, 259]	[33521, 43009, 40665]	[33521, 43009, 40665]	3	3	3	3	1	1	NA
 aroused Patriotroe	1	R	3	1888	0.303305	1	1790	3.330489	[" aroused", " Patriot", "roe"]	[38832, 26888, 20646]	-0.00705	0	0.11632	0	-0.000491	1	2.703625	1	-0.022537	3	3.027184	1	3.330489	1	0.239423	0	2.36087	0	 aroused	1888	0.303305	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	33	at robin	[265, 3857, 259]	[38832, 26888, 20646]	[38832, 26888, 20646]	3	3	3	3	1	1	NA
‎ Mississippi ICC	1	R	3	1888	0.372423	2	1790	2.842501	["‎", " Mississippi", " ICC"]	[48261, 13797, 32300]	-0.00705	0	0.11632	0	-0.000821	0	0.910134	2	-0.054077	2	2.470079	1	2.842501	2	0.239423	0	2.36087	0	‎ Mississippi	1888	0.372422	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	34	at robin	[265, 3857, 259]	[48261, 13797, 32300]	[48261, 13797, 32300]	3	3	3	3	1	1	NA
 Aeg confession millionaire	1	R	3	1888	0.621817	1	1790	3.300004	[" Aeg", " confession", " millionaire"]	[33821, 24250, 45172]	-0.00705	0	0.11632	0	-0.000821	0	0.564147	1	-0.045994	2	2.678187	1	3.300004	1	0.239423	0	2.36087	0	 Aeg	1888	0.621817	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	35	at robin	[265, 3857, 259]	[33821, 24250, 45172]	[33821, 24250, 45172]	3	3	3	3	1	1	NA
 Clover fuckovan	1	R	3	1888	0.329366	1	1790	3.144641	[" Clover", " fuck", "ovan"]	[41154, 5089, 22590]	-0.00705	0	0.11632	0	1.735056	3	1.242833	1	-0.095996	2	2.815275	1	3.144641	1	0.239423	0	2.36087	0	 Clover	1888	0.329367	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	36	at robin	[265, 3857, 259]	[41154, 5089, 22590]	[41154, 5089, 22590]	3	3	3	3	1	1	NA
 Niñoollokemon	1	R	3	1888	0.491527	1	1942	3.21049	[" Niño", "oll", "okemon"]	[47931, 692, 12717]	-0.00705	0	0.11632	0	0.352787	3	0.595295	1	-0.114425	2	2.414638	2	3.21049	1	0.239423	0	2.36087	0	 Niño	1888	0.849621	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	37	at robin	[265, 3857, 259]	[47931, 692, 12717]	[47931, 692, 12717]	3	3	3	3	1	1	NA
arieograpiverse	1	R	3	1888	0.211957	1	2256	2.572827	["arie", "ograp", "iverse"]	[49173, 7113, 3997]	-0.00705	0	0.11632	0	1.147542	3	-0.009515	3	-0.11929	2	2.256779	1	2.572827	1	0.239423	0	2.36087	0	arie	1888	0.211958	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	38	at robin	[265, 3857, 259]	[49173, 7113, 3997]	[49173, 7113, 3997]	3	3	3	3	1	1	NA
Drugendi plans	1	R	3	1888	0.049393	1	1790	3.036424	["Drug", "endi", " plans"]	[37943, 43109, 3352]	0.028225	1	0.11632	0	-0.000821	0	-0.001804	2	0.053563	1	2.987031	2	3.036424	1	0.239423	0	2.36087	0	Drug	1888	0.675554	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	39	at robin	[265, 3857, 259]	[37943, 43109, 3352]	[37943, 43109, 3352]	3	3	3	3	1	1	NA
 certification Dent stressed	1	R	3	1790	0.10827	1	1888	3.480675	[" certification", " Dent", " stressed"]	[18094, 39078, 15033]	-0.00705	0	0.11632	0	-0.000821	0	1.732841	1	-0.052498	3	3.480675	1	3.372404	1	0.239423	0	2.36087	0	 certification	1790	0.108271	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	40	at robin	[265, 3857, 259]	[18094, 39078, 15033]	[18094, 39078, 15033]	3	3	3	3	1	1	NA
 DISTRICTYour523	1	R	3	1888	1.410833	1	1790	3.855896	[" DISTRICT", "Your", "523"]	[45057, 7120, 49803]	-0.000821	3	0.11632	0	-0.000821	0	0.680722	1	-0.103564	3	2.445063	1	3.855896	1	0.239423	0	2.36087	0	 DISTRICT	1888	1.410833	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	41	at robin	[265, 3857, 259]	[45057, 7120, 49803]	[45057, 7120, 49803]	3	3	3	3	1	1	NA
 keyboardszer hardest	1	R	3	1790	0.023066	1	1888	2.745059	[" keyboards", "zer", " hardest"]	[34512, 9107, 17612]	-0.00705	0	0.11632	0	0.949385	2	1.080156	1	1.041963	2	2.745059	1	2.721993	1	0.239423	0	2.36087	0	 keyboards	1790	0.023066	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	42	at robin	[265, 3857, 259]	[34512, 9107, 17612]	[34512, 9107, 17612]	3	3	3	3	1	1	NA
 subsidies creep spread	1	R	3	1888	0.581188	1	1790	3.310504	[" subsidies", " creep", " spread"]	[16230, 13972, 4104]	-0.00705	0	0.11632	0	-0.000821	0	1.659113	1	0.013416	1	2.729316	1	3.310504	1	0.239423	0	2.36087	0	 subsidies	1888	0.581187	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	43	at robin	[265, 3857, 259]	[16230, 13972, 4104]	[16230, 13972, 4104]	3	3	3	3	1	1	NA
 due goldinion	1	R	3	1888	0.235069	1	1790	3.053765	[" due", " gold", "inion"]	[2233, 3869, 23971]	-0.00705	0	0.11632	0	2.654539	3	2.166233	1	-0.047084	3	2.818696	3	3.053765	1	0.239423	0	2.36087	0	 due	1888	0.501412	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	44	at robin	[265, 3857, 259]	[2233, 3869, 23971]	[2233, 3869, 23971]	3	3	3	3	1	1	NA
Murmedia lately	1	R	3	1888	0.577242	1	1790	3.201457	["Mur", "media", " lately"]	[23830, 11431, 16537]	-0.00705	0	0.11632	0	-0.000821	0	-0.025821	2	-0.010919	3	2.624215	1	3.201457	1	0.239423	0	2.36087	0	Mur	1888	0.577242	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	45	at robin	[265, 3857, 259]	[23830, 11431, 16537]	[23830, 11431, 16537]	3	3	3	3	1	1	NA
 Corker 25 appearance	1	R	3	1888	0.693646	1	1790	3.230897	[" Corker", " 25", " appearance"]	[44421, 1679, 5585]	-0.001531	2	0.11632	0	-0.000821	0	0.519789	1	-0.039055	3	2.537251	1	3.230897	1	0.239423	0	2.36087	0	 Corker	1888	0.693645	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	46	at robin	[265, 3857, 259]	[44421, 1679, 5585]	[44421, 1679, 5585]	3	3	3	3	1	1	NA
 decent traditional doing	1	R	3	1888	0.935345	1	464	3.542055	[" decent", " traditional", " doing"]	[7709, 4569, 1804]	-0.00705	0	0.11632	0	-0.000821	0	2.60671	1	-0.058509	1	2.385275	1	3.542055	1	0.239423	0	2.36087	0	 decent	1888	0.935344	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	47	at robin	[265, 3857, 259]	[7709, 4569, 1804]	[7709, 4569, 1804]	3	3	3	3	1	1	NA
 photanism aff	1	R	3	1888	1.342273	1	1790	3.95008	[" phot", "anism", " aff"]	[2825, 48162, 1527]	-0.00705	0	0.11632	0	0.566704	3	1.630577	1	-0.044357	2	2.607807	2	3.95008	1	0.239423	0	2.36087	0	 phot	1888	1.527186	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	48	at robin	[265, 3857, 259]	[2825, 48162, 1527]	[2825, 48162, 1527]	3	3	3	3	1	1	NA
emer2002 Dallas	1	R	3	1790	0.157902	1	1888	2.998484	["emer", "2002", " Dallas"]	[24677, 16942, 8533]	-0.00705	0	0.11632	0	1.730437	2	-0.006519	2	-0.013069	3	2.998484	1	2.840582	1	0.239423	0	2.36087	0	emer	1790	0.157902	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	49	at robin	[265, 3857, 259]	[24677, 16942, 8533]	[24677, 16942, 8533]	3	3	3	3	1	1	NA
 Evil downgrade interactions	1	R	3	1888	0.479095	1	1790	3.113115	[" Evil", " downgrade", " interactions"]	[10461, 48514, 12213]	-0.00705	0	0.11632	0	-0.000821	0	1.244264	1	-0.096595	2	2.63402	1	3.113115	1	0.239423	0	2.36087	0	 Evil	1888	0.479094	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	50	at robin	[265, 3857, 259]	[10461, 48514, 12213]	[10461, 48514, 12213]	3	3	3	3	1	1	NA
 Kelley dope s	1	R	3	2874	0.054505	3	1888	3.513336	[" Kelley", " dope", " s"]	[34560, 45654, 264]	-0.00705	0	0.11632	0	0.12911	3	0.772941	1	-0.098159	2	2.948135	2	3.458831	2	0.239423	0	2.36087	0	 Kelley dope s	2874	0.054505	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	51	at robin	[265, 3857, 259]	[34560, 45654, 264]	[34560, 45654, 264]	3	3	3	3	1	1	NA
 141 favoured road	1	R	3	1888	0.867298	1	1371	3.590823	[" 141", " favoured", " road"]	[25500, 38931, 2975]	-0.00705	0	0.11632	0	-0.000821	0	1.136738	1	-0.077824	2	2.341542	1	3.590823	1	0.239423	0	2.36087	0	 141	1888	1.229954	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	52	at robin	[265, 3857, 259]	[25500, 38931, 2975]	[25500, 38931, 2975]	3	3	3	3	1	1	NA
 Making encouraged shows	1	R	3	1888	0.572914	1	2256	2.933784	[" Making", " encouraged", " shows"]	[16427, 10085, 2523]	-0.006858	3	0.11632	0	-0.000821	0	1.349741	1	-0.027042	2	2.335522	1	2.933784	1	0.239423	0	2.36087	0	 Making	1888	0.572914	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	53	at robin	[265, 3857, 259]	[16427, 10085, 2523]	[16427, 10085, 2523]	3	3	3	3	1	1	NA
 E Remastered Dude	1	R	3	1888	0.770089	1	1790	3.777271	[" E", " Remastered", " Dude"]	[412, 22773, 40628]	-0.00705	0	0.11632	0	-0.000821	0	0.914031	1	-0.06384	2	3.007182	3	3.777271	1	0.239423	0	2.36087	0	 E	1888	1.13972	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	54	at robin	[265, 3857, 259]	[412, 22773, 40628]	[412, 22773, 40628]	3	3	3	3	1	1	NA
 Pyramid chilly Asheville	1	R	3	1888	1.291423	1	1790	3.869293	[" Pyramid", " chilly", " Asheville"]	[41450, 49018, 49362]	-0.00705	0	0.392958	2	-0.000821	0	1.613025	1	-0.044695	3	2.57787	1	3.869293	1	0.439867	2	2.36087	0	 Pyramid	1888	1.291423	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	55	at robin	[265, 3857, 259]	[41450, 49018, 49362]	[41450, 49018, 49362]	3	3	3	3	1	1	NA
Two1999ondo	1	R	3	1888	0.896439	1	1790	3.42863	["Two", "1999", "ondo"]	[7571, 18946, 22311]	-0.00705	0	0.11632	0	0.24312	3	-0.000534	2	-0.052409	1	2.532191	3	3.42863	1	0.239423	0	2.36087	0	Two	1888	1.067761	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	56	at robin	[265, 3857, 259]	[7571, 18946, 22311]	[7571, 18946, 22311]	3	3	3	3	1	1	NA
 pawnfab embryos	1	R	3	1888	0.178118	1	1790	3.757629	[" pawn", "fab", " embryos"]	[29649, 36434, 39966]	-0.00705	0	0.11632	0	1.39076	2	1.081559	1	-0.085192	3	3.579511	1	3.757629	1	0.239423	0	2.36087	0	 pawn	1888	0.178118	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	57	at robin	[265, 3857, 259]	[29649, 36434, 39966]	[29649, 36434, 39966]	3	3	3	3	1	1	NA
 clitor numbers Unless	1	R	3	1790	0.130065	2	1888	3.239123	[" clitor", " numbers", " Unless"]	[48852, 3146, 17486]	-0.00705	0	0.11632	0	-0.000821	0	1.204417	1	-0.058774	3	3.239123	2	3.109058	1	0.239423	0	2.36087	0	 clitor numbers	1790	0.130065	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	58	at robin	[265, 3857, 259]	[48852, 3146, 17486]	[48852, 3146, 17486]	3	3	3	3	1	1	NA
 529 potionGirls	1	R	3	1888	1.130567	1	1790	3.629982	[" 529", " potion", "Girls"]	[49888, 26572, 41044]	-0.00705	0	0.11632	0	-0.000821	0	0.485019	1	-0.104662	3	2.499415	2	3.629982	1	0.239423	0	2.36087	0	 529	1888	1.250491	1	robin_281	at robin	281	D_RANDOM_TOKEN	0	59	at robin	[265, 3857, 259]	[49888, 26572, 41044]	[49888, 26572, 41044]	3	3	3	3	1	1	NA
